GP_CE_Cl___fastGreedyCluster,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
GP_CE_Cl_2,3.05277777777778,1.81238971077958E-05,0.327570518653321,0,6,5,false,Gpal_D383_g14502,26.6666666666667,0,6,0,0.995478463044542,false,0,Gpal_D383_g14502,29336,0.316872427983539
GP_CE_Cl_3,2.47619047619048,0.0001753737469,0.403846153846154,0,5,4,false,A3KFD0,566.8,0,5,0,0.998368850302552,false,0,A3KFD0,795612,0.373959021810972
GP_CE_Cl_3,2.56944444444444,0.000111207791406,0.389189189189189,0,3,4,false,A3KFD1,760.333333333333,0,3,0,0.998265807243708,false,0,A3KFD1,502286,0.534365470326061
GP_CE_Cl_2,3.21180555555556,1.78392806735069E-05,0.311351351351351,0,3,5,false,A3QM96,224.666666666667,0,3,0,0.995128181595693,false,0,A3QM96,34022,0.465003465003465
GP_CE_Cl_3,3.12797619047619,0,0.319695528068506,0,1,4,false,A3QMA1,861,0,1,0,0.997648645093397,false,0,A3QMA1,0,0
GP_CE_Cl_3,2.86011904761905,4.26821860308967E-05,0.349635796045786,0,2,4,false,A3QMA3,704,0,2,0,0.997944619836885,false,0,A3QMA3,169656,0.622674933569531
GP_CE_Cl_3,2.86011904761905,4.26821860308967E-05,0.349635796045786,0,2,4,false,A3QMA4,704,0,2,0,0.997944619836885,false,0,A3QMA4,169656,0.622674933569531
GP_CE_Cl_3,2.78670634920635,6.65065395564039E-05,0.358846564613742,0,3,4,false,A3QMA6,562.666666666667,0,3,0,0.998025738840656,false,0,A3QMA6,269966,0.467276760953966
GP_CE_Cl_3,2.5734126984127,0.000126244352014,0.388589051657672,0,4,4,false,A3QMA7,567.5,0,4,0,0.998261422432693,false,0,A3QMA7,550168,0.400070621468927
GP_CE_Cl_3,2.6140873015873,7.30296197851668E-05,0.382542694497154,0,3,4,false,A3QMA8,643.666666666667,0,3,0,0.998216478119793,false,0,A3QMA8,333672,0.467054263565891
GP_CE_Cl_3,3.03869047619048,1.18816567336207E-05,0.329089128305583,0,2,4,false,A3QMA9,513,0,2,0,0.997747303341226,false,0,A3QMA9,42110,0.539515279241307
GP_CE_Cl_3,3.12797619047619,0,0.319695528068506,0,1,4,false,A3QMB0,861,0,1,0,0.997648645093397,false,0,A3QMB0,0,0
GP_CE_Cl_2,3.43541666666667,0,0.291085506367495,0,1,6,false,A3QMC3,324,0,1,0,0.994635646108664,false,0,A3QMC3,0,0
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A3QMD7,212,0,1,0,0.994460056202328,false,0,A3QMD7,0,0
GP_CE_Cl_3,2.48313492063492,0.000231689904542,0.402716739912106,0,6,4,false,A4GZK9,538.833333333333,0,6,0,0.998361176883276,false,0,A4GZK9,1093308,0.357364341085271
GP_CE_Cl_2,2.43402777777778,0.00263336058977,0.410841654778887,0,29,4,false,A4UVL7,159.137931034483,0,29,0,0.996841348507097,false,0,A4UVL7,3449676,0.155954567095151
GP_CE_Cl_2,3.1375,2.08443410649249E-05,0.318725099601594,0,7,5,false,Gpal_D383_g05636,21.1428571428571,0,7,0,0.995291850220264,false,0,Gpal_D383_g05636,29684,0.300639658848614
GP_CE_Cl_2,3.14305555555556,0.001431151559707,0.318161732213875,0,9,5,false,Gpal_D383_g08759,14.4444444444444,0,9,0,0.995279613313754,false,0,Gpal_D383_g08759,1009870,0.197712418300654
GP_CE_Cl_3,3.0843253968254,0,0.324220006432937,0,1,4,false,A4UVL9,905,0,1,0,0.997696878014557,false,0,A4UVL9,0,0
GP_CE_Cl_3,2.66964285714286,0.000165667792702,0.374581939799331,0,4,4,false,A4UVM0,516.5,0,4,0,0.998155090765588,false,0,A4UVM0,417756,0.390826383623958
GP_CE_Cl_2,3.90347222222222,0,0.256182173990393,0,1,6,false,A4UVM3,41,0,1,0,0.993604686735193,false,0,A4UVM3,0,0
GP_CE_Cl_2,3.62430555555556,5.4469461137731E-06,0.275914926231079,0,2,6,false,A4V4W6,100,0,2,0,0.994219591287322,false,0,A4V4W6,5658,0.518324607329843
GP_CE_Cl_2,3.81041666666667,0,0.262438490978677,0,1,6,false,A5A8P7,73,0,1,0,0.993809654919236,false,0,A5A8P7,0,0
GP_CE_Cl_2,3.18402777777778,1.04774181295469E-05,0.314067611777535,0,2,5,false,A5A8Q1,331.5,0,2,0,0.995189366128243,false,0,A5A8Q1,16676,0.658366533864542
GP_CE_Cl_3,2.79761904761905,5.4257799011368E-05,0.357446808510638,0,3,4,false,A5A8R3,531,0,3,0,0.998013680610366,false,0,A5A8R3,165826,0.445004198152813
GP_CE_Cl_3,2.97271825396825,4.72189815969998E-05,0.336392457867512,0,14,5,false,Gpal_D383_g16801,11.5714285714286,0,14,0,0.997820200824344,false,0,Gpal_D383_g16801,140018,0.330357142857143
GP_CE_Cl_3,2.26388888888889,0.00090103962364,0.441717791411043,0,15,4,false,A5A8R4,329.866666666667,0,15,0,0.998603437691835,false,0,A5A8R4,3114112,0.19153562415065
GP_CE_Cl_3,3.07936507936508,8.73514831017811E-06,0.324742268041237,0,2,4,false,A5A8R5,539,0,2,0,0.997702359028326,false,0,A5A8R5,38672,0.592511013215859
GP_CE_Cl_2,3.49513888888889,4.75574054044423E-06,0.286111663024041,0,3,5,false,A5HU92,113,0,3,0,0.994504099363681,false,0,A5HU92,6444,0.401433691756272
GP_CE_Cl_2,3.51458333333333,3.93205594470919E-06,0.28452874925904,0,3,5,false,A5HU93,135.333333333333,0,3,0,0.994461270190896,false,0,A5HU93,7190,0.505012531328321
GP_CE_Cl_2,2.83541666666667,0.00022789494415,0.352681851579721,0,8,4,false,A5JYQ9,215.875,0,8,0,0.995957232011748,false,0,A5JYQ9,309530,0.288036193029491
GP_CE_Cl_2,3.01319444444444,0.000116876697345,0.331873703618345,0,5,4,false,A5JYR0,227.8,0,5,0,0.995565651003426,false,0,A5JYR0,147208,0.365217391304348
GP_CE_Cl_2,3.25625,5.83697684011076E-05,0.307101727447217,0,4,5,false,A5JYR5,166.75,0,4,0,0.995030286343612,false,0,A5JYR5,70792,0.368333333333333
GP_CE_Cl_2,2.93680555555556,9.05183930313506E-05,0.340506029794278,0,5,4,false,A5JYR6,264,0,5,0,0.995733908467939,false,0,A5JYR6,170364,0.38905325443787
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A5JYT3,212,0,1,0,0.994460056202328,false,0,A5JYT3,0,0
GP_CE_Cl_2,2.93194444444444,7.05131530583284E-05,0.341070582662245,0,17,5,false,Gpal_D383_g04420,33.7058823529412,0,17,0,0.995744615761136,false,0,Gpal_D383_g04420,166970,0.238729068269644
GP_CE_Cl_2,2.80625,0.000237701006354,0.356347438752784,0,7,4,false,A5JYW3,246,0,7,0,0.996021475770925,false,0,A5JYW3,327124,0.319010416666667
GP_CE_Cl_2,2.52986111111111,0.001067659766027,0.395278616524842,0,21,4,false,A5JYW4,172.428571428571,0,21,0,0.996630261869799,false,0,A5JYW4,1670736,0.1798830760006
GP_CE_Cl_3,3.15972222222222,0,0.316483516483517,0,1,4,false,A5JYW5,829,0,1,0,0.997613566605279,false,0,A5JYW5,0,0
GP_CE_Cl_2,3.11597222222222,4.8751911973369E-05,0.320927122799198,0,3,4,false,A5JYW8,277,0,3,0,0.995339268232991,false,0,A5JYW8,75912,0.502732240437158
GP_CE_Cl_8,1.95454545454545,0,0.511627906976744,0,1,2,false,A5JYZ0,22,0,1,0,0.956611570247934,false,0,A5JYZ0,0,0
GP_CE_Cl_8,1,1,1,0,22,1,false,Gpal_D383_g17319,1,0,22,0,1,false,0,Gpal_D383_g17319,462,0
GP_CE_Cl_3,3.15972222222222,0,0.316483516483517,0,1,4,false,A5PEW5,829,0,1,0,0.997613566605279,false,0,A5PEW5,0,0
GP_CE_Cl_2,3.47847222222222,7.86718058862784E-06,0.287482531443402,0,3,5,false,A5PEW9,114.666666666667,0,3,0,0.994540810083211,false,0,A5PEW9,9116,0.387940841865757
GP_CE_Cl_3,2.15972222222222,0.001542973309501,0.463022508038585,0,20,4,false,A5PEY4,297.9,0,20,0,0.99871853898097,false,0,A5PEY4,4817726,0.163401210787012
GP_CE_Cl_3,2.96875,2.18247849070257E-05,0.336842105263158,0,15,4,false,Gpal_D383_g10519,16.2,0,15,0,0.997824585635359,false,0,Gpal_D383_g10519,102496,0.447058823529412
GP_CE_Cl_2,2.48263888888889,0.00137171114136,0.402797202797203,0,19,4,false,A5Z2S9,173.526315789474,0,19,0,0.996734275575134,false,0,A5Z2S9,1791966,0.174445213133947
GP_CE_Cl_3,2.71230158730159,0.000102188786102,0.368690563277249,0,4,4,false,A5Z2W0,558.25,0,4,0,0.998107954047181,false,0,A5Z2W0,475406,0.436716300940439
GP_CE_Cl_2,2.27986111111111,0.005366509001196,0.438623210478221,0,54,4,false,A5Z2X2,123.259259259259,0,54,0,0.997180922662751,false,0,A5Z2X2,6347074,0.111144781144781
GP_CE_Cl_2,2.90972222222222,0.000159759095088,0.343675417661098,0,19,5,false,Gpal_D383_g09518,35.7894736842105,0,19,0,0.995793563387176,false,0,Gpal_D383_g09518,243468,0.263556618819777
GP_CE_Cl_2,3.07222222222222,9.06105757328818E-06,0.325497287522604,0,7,5,false,Gpal_D383_g14862,41.1428571428572,0,7,0,0.995435633871757,false,0,Gpal_D383_g14862,21178,0.371693121693122
GP_CE_Cl_8,1.95454545454545,0,0.511627906976744,0,1,2,false,A5Z2X3,22,0,1,0,0.956611570247934,false,0,A5Z2X3,0,0
GP_CE_Cl_2,3.52430555555556,0,0.283743842364532,0,1,5,false,A6ZJ57,263,0,1,0,0.994439855604503,false,0,A6ZJ57,0,0
GP_CE_Cl_3,3.23809523809524,0,0.308823529411765,0,1,4,false,A7DT33,750,0,1,0,0.99752696658774,false,0,A7DT33,0,0
GP_CE_Cl_3,3.73611111111111,1.62681856955722E-06,0.267657992565056,0,2,4,false,A7DTF5,158,0,2,0,0.996976672805402,false,0,A7DTF5,5240,0.638211382113821
GP_CE_Cl_2,2.78819444444444,0.00057301180187,0.35865504358655,0,19,4,false,A7LPC9,148.526315789474,0,19,0,0.996061245717083,false,0,A7LPC9,747458,0.191841763055232
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A7LPH9,212,0,1,0,0.994460056202328,false,0,A7LPH9,0,0
GP_CE_Cl_3,2.65079365079365,7.82619656193349E-05,0.377245508982036,0,3,4,false,A7LPI0,710,0,3,0,0.998175918617907,false,0,A7LPI0,390290,0.529499626587005
GP_CE_Cl_2,3.99652777777778,0,0.250217202432667,0,1,6,false,A7LPI7,29,0,1,0,0.99339971855115,false,0,A7LPI7,0,0
GP_CE_Cl_3,2.5952380952381,8.20511287299235E-05,0.385321100917431,0,3,4,false,A7LPI9,740.333333333333,0,3,0,0.998237305972113,false,0,A7LPI9,436536,0.529988052568698
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A7YKU9,212,0,1,0,0.994460056202328,false,0,A7YKU9,0,0
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A7YPF2,212,0,1,0,0.994460056202328,false,0,A7YPF2,0,0
GP_CE_Cl_2,3.14097222222222,7.65050237936865E-05,0.318372761441521,0,4,4,false,A8DZ48,192.5,0,4,0,0.995284202153696,false,0,A8DZ48,85390,0.361320754716981
GP_CE_Cl_2,3.98958333333333,0,0.25065274151436,0,1,6,false,A8DZ51,25,0,1,0,0.993415014684288,false,0,A8DZ51,0,0
GP_CE_Cl_2,3.09930555555556,4.11629120209885E-05,0.322652924042124,0,3,4,false,A8DZ52,283.333333333333,0,3,0,0.995375978952521,false,0,A8DZ52,69100,0.503267973856209
GP_CE_Cl_3,2.44146825396825,0.000205157232094,0.409589597724502,0,5,4,false,A8W7W0,646.2,0,5,0,0.99840721739893,false,0,A8W7W0,1007770,0.416795865633075
GP_CE_Cl_2,3.25208333333333,0.000119617581874,0.307495195387572,0,9,5,false,A8WFG7,101.222222222222,0,9,0,0.995039464023495,false,0,A8WFG7,115572,0.222716049382716
GP_CE_Cl_2,3.29791666666667,3.30664112449648E-05,0.303221730890714,0,2,4,false,A8WFM8,233,0,2,0,0.994938509544787,false,0,A8WFM8,39772,0.553699284009547
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A8WFN1,212,0,1,0,0.994460056202328,false,0,A8WFN1,0,0
GP_CE_Cl_2,3.88125,0,0.257648953301127,0,1,6,false,A8WFN7,36,0,1,0,0.993653634361233,false,0,A8WFN7,0,0
GP_CE_Cl_2,2.48402777777778,0.001533193706427,0.402571987699189,0,19,4,false,A8WHN2,170.842105263158,0,19,0,0.996731216348507,false,0,A8WHN2,1983430,0.171904964841253
GP_CE_Cl_3,3.43948412698413,0,0.290741274877416,0,1,4,false,A8WHP8,547,0,1,0,0.997304437428747,false,0,A8WHP8,0,0
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,A8WHT2,212,0,1,0,0.994460056202328,false,0,A8WHT2,0,0
GP_CE_Cl_2,3.73125,0,0.268006700167504,0,1,6,false,A8WJ48,142,0,1,0,0.993984030837004,false,0,A8WJ48,0,0
GP_CE_Cl_2,3.10069444444444,1.92611843809019E-05,0.322508398656215,0,3,4,false,A9D649,307,0,3,0,0.995372919725893,false,0,A9D649,39694,0.546428571428571
GP_CE_Cl_2,3.32986111111111,1.66302260270615E-05,0.300312825860271,0,3,5,false,A9QY36,189.333333333333,0,3,0,0.994868147332354,false,0,A9QY36,24406,0.47439126784215
GP_CE_Cl_3,2.47619047619048,0.000206860307845,0.403846153846154,0,5,4,false,A9UJN6,585,0,5,0,0.998368850302552,false,0,A9UJN6,951626,0.385988103106411
GP_CE_Cl_3,2.52480158730159,0.000104575835204,0.396070726915521,0,3,4,false,A9UJP3,761.666666666667,0,3,0,0.998315136367622,false,0,A9UJP3,513772,0.51887221464302
GP_CE_Cl_2,2.73680555555556,0.000479840517034,0.365389495052017,0,16,4,false,A9UJP6,174.4375,0,16,0,0.9961744371023,false,0,A9UJP6,821868,0.214385043263288
GP_CE_Cl_2,3.73958333333333,0,0.267409470752089,0,1,6,false,A9Z1J9,112,0,1,0,0.993965675477239,false,0,A9Z1J9,0,0
GP_CE_Cl_3,2.57539682539683,0.000156993605763,0.38828967642527,0,4,4,false,B0JCV6,623.25,0,4,0,0.998259230027186,false,0,B0JCV6,696062,0.440063649222065
GP_CE_Cl_2,3.63402777777778,1.41822477162482E-06,0.275176762851137,0,2,5,false,B0JD02,104.5,0,2,0,0.99419817670093,false,0,B0JD02,2242,0.559459459459459
GP_CE_Cl_2,3.01458333333333,5.86564223568502E-05,0.331720801658604,0,3,4,false,B0M0M9,326,0,3,0,0.995562591776799,false,0,B0M0M9,99926,0.522508038585209
GP_CE_Cl_2,2.72013888888889,0.00034905433537,0.367628286954302,0,10,4,false,B0M0N0,240.7,0,10,0,0.996211147821831,false,0,B0M0N0,577038,0.289842805320435
GP_CE_Cl_2,2.92986111111111,0.000392678162378,0.341313107371415,0,9,4,false,B0M0N1,146.666666666667,0,9,0,0.995749204601077,false,0,B0M0N1,392852,0.215164943377646
GP_CE_Cl_2,3.92569444444444,0,0.254732000707589,0,1,6,false,B0M0N2,24,0,1,0,0.993555739109153,false,0,B0M0N2,0,0
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,B0M0N4,212,0,1,0,0.994460056202328,false,0,B0M0N4,0,0
GP_CE_Cl_2,3.03263888888889,7.77463597081417E-05,0.3297458209297,0,6,4,false,B0M0N7,179.833333333333,0,6,0,0.995522821830641,false,0,B0M0N7,104306,0.295104510451045
GP_CE_Cl_2,3.23541666666667,4.87359067329468E-05,0.309079201545396,0,4,5,false,B0M0P3,180,0,4,0,0.995076174743025,false,0,B0M0P3,68118,0.38494623655914
GP_CE_Cl_3,3.43948412698413,0,0.290741274877416,0,1,4,false,B1GRL2,547,0,1,0,0.997304437428747,false,0,B1GRL2,0,0
GP_CE_Cl_2,3.37152777777778,0,0.296601441812564,0,1,4,false,B1GRL5,368,0,1,0,0.994776370533529,false,0,B1GRL5,0,0
GP_CE_Cl_2,2.97013888888889,5.78973952031057E-05,0.336684592003741,0,4,4,false,B1GRN5,326.5,0,4,0,0.995660487028879,false,0,B1GRN5,113826,0.498468606431853
GP_CE_Cl_2,3.37152777777778,0,0.296601441812564,0,1,4,false,B1Q234,368,0,1,0,0.994776370533529,false,0,B1Q234,0,0
GP_CE_Cl_2,3.38958333333333,6.94266885542103E-06,0.295021511985249,0,2,5,false,B1Q235,186,0,2,0,0.994736600587371,false,0,B1Q235,10344,0.522598870056497
GP_CE_Cl_1,3.88510638297872,0,0.257393209200438,0,1,6,false,B1Q251,17,0,1,0,0.986391007627459,false,0,B1Q251,0,0
GP_CE_Cl_3,2.06845238095238,0.001271877491318,0.483453237410072,0,13,4,false,B1Q258,500.307692307692,0,13,0,0.998819389634307,false,0,B1Q258,5470474,0.260599004335956
GP_CE_Cl_2,3.25347222222222,0,0.307363927427962,0,1,5,false,B1Q260,454,0,1,0,0.995036404796867,false,0,B1Q260,0,0
GP_CE_Cl_2,2.97847222222222,5.05607340396182E-05,0.335742597342038,0,3,4,false,B1Q269,349,0,3,0,0.995642131669114,false,0,B1Q269,90110,0.537037037037037
GP_CE_Cl_3,2.33630952380952,0.00044281058217,0.428025477707006,0,9,4,false,B1Q278,431.333333333333,0,9,0,0.998523414890818,false,0,B1Q278,1772792,0.260808080808081
GP_CE_Cl_3,2.21527777777778,0.000587211227882,0.45141065830721,0,8,4,false,B1Q285,592.125,0,8,0,0.998657151626765,false,0,B1Q285,2759714,0.333403835307389
GP_CE_Cl_2,2.89930555555556,0.000342269793131,0.344910179640719,0,18,4,false,B1V8J7,130.666666666667,0,18,0,0.995816507586882,false,0,B1V8J7,460014,0.18792270531401
GP_CE_Cl_2,3.04722222222222,5.348812310126E-05,0.3281677301732,0,16,5,false,Gpal_D383_g14796,33.1875,0,16,0,0.995490699951052,false,0,Gpal_D383_g14796,111846,0.28234649122807
GP_CE_Cl_2,3.61319444444444,0,0.276763405727465,0,1,5,false,B2D6M3,207,0,1,0,0.994244065100343,false,0,B2D6M3,0,0
GP_CE_Cl_2,2.72569444444444,0.000267090683851,0.36687898089172,0,8,4,false,B2FDA5,260.625,0,8,0,0.99619891091532,false,0,B2FDA5,493570,0.31469696969697
GP_CE_Cl_2,3.13819444444444,0.000232457067761,0.318654569595043,0,7,5,false,B2MZC4,134.714285714286,0,7,0,0.995290320606951,false,0,B2MZC4,217794,0.25181598062954
GP_CE_Cl_3,2.62103174603175,7.83894870853026E-05,0.381529144587434,0,3,4,false,B3GWC2,724.666666666667,0,3,0,0.998208804700517,false,0,B3GWC2,407888,0.528609690771853
GP_CE_Cl_2,2.80069444444444,0.00039451304662,0.357054302008431,0,12,4,false,B3WFT6,161.083333333333,0,12,0,0.996033712677435,false,0,B3WFT6,536634,0.208713602781399
GP_CE_Cl_3,2.75396825396825,2.95793018224693E-05,0.363112391930836,0,2,4,false,B3WFT8,867,0,2,0,0.998061913531527,false,0,B3WFT8,157854,0.700647249190938
GP_CE_Cl_2,2.88541666666667,0.000220182714363,0.346570397111913,0,10,4,false,B3WFW1,196.7,0,10,0,0.995847099853157,false,0,B3WFW1,333324,0.276412429378531
GP_CE_Cl_2,3.40486111111111,2.05619216290211E-05,0.293697736079951,0,2,5,false,B3WFW3,213.5,0,2,0,0.994702949094469,false,0,B3WFW3,24378,0.612391930835735
GP_CE_Cl_2,2.83402777777778,0.00026791944082,0.352854692477334,0,9,4,false,B3WFX2,202.444444444444,0,9,0,0.995960291238375,false,0,B3WFX2,435328,0.270032767351802
GP_CE_Cl_3,3.19146825396825,3.17489893448578E-05,0.313335405657445,0,4,4,false,B3WFY5,268.5,0,4,0,0.997578488117162,false,0,B3WFY5,95770,0.337326607818411
GP_CE_Cl_3,3.1359126984127,2.91889095833877E-05,0.31888642834546,0,3,4,false,B6EU63,345.333333333333,0,3,0,0.997639875471367,false,0,B6EU63,83744,0.405098039215686
GP_CE_Cl_3,2.19146825396825,0.001377323915513,0.456315074694432,0,19,4,false,B6EU64,300.368421052632,0,19,0,0.998683460492853,false,0,B6EU64,4331960,0.167619496670006
GP_CE_Cl_3,2.98561507936508,1.51072659054104E-05,0.334939358697458,0,8,5,false,Gpal_D383_g08006,11.5,0,8,0,0.997805950188547,false,0,Gpal_D383_g08006,48982,0.362068965517241
GP_CE_Cl_2,3.52430555555556,0,0.283743842364532,0,1,5,false,B6EU69,263,0,1,0,0.994439855604503,false,0,B6EU69,0,0
GP_CE_Cl_2,3.75069444444444,0,0.266617293093871,0,1,5,false,B6VQ63,113,0,1,0,0.993941201664219,false,0,B6VQ63,0,0
GP_CE_Cl_2,3.72430555555556,0,0.268506432966623,0,1,6,false,B6VQ68,137,0,1,0,0.993999326970142,false,0,B6VQ68,0,0
GP_CE_Cl_3,2.65178571428571,8.11142830423244E-05,0.377104377104377,0,3,4,false,B6VQ80,710.666666666667,0,3,0,0.998174822415154,false,0,B6VQ80,368678,0.530393622321873
GP_CE_Cl_3,3.68452380952381,0,0.27140549273021,0,1,4,false,B6VQ81,300,0,1,0,0.997033675348592,false,0,B6VQ81,0,0
GP_CE_Cl_1,2.06382978723404,0.003699702976299,0.484536082474227,0,2,4,false,C0HLB3,124,0,2,0,0.994981934965877,false,0,C0HLB3,4914,0.551569506726457
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,C0HLB4,212,0,1,0,0.994460056202328,false,0,C0HLB4,0,0
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,C0Z1Y2,212,0,1,0,0.994460056202328,false,0,C0Z1Y2,0,0
GP_CE_Cl_3,2.1031746031746,0.002046346187197,0.475471698113208,0,22,4,false,C0Z1Y7,308.5,0,22,0,0.998781022537929,false,0,C0Z1Y7,5940988,0.16426282051282
GP_CE_Cl_2,2.70208333333333,0.000551555608169,0.370084811102544,0,13,4,false,C0Z3L9,166.769230769231,0,13,0,0.996250917767988,false,0,C0Z3L9,803490,0.198051649664553
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,C1P645,212,0,1,0,0.994460056202328,false,0,C1P645,0,0
GP_CE_Cl_2,2.17847222222222,0.006499036309246,0.459037296780363,0,58,4,false,C1P646,135.431034482759,0,58,0,0.997404246206559,false,0,C1P646,8770478,0.114996607769682
GP_CE_Cl_2,2.55347222222222,0.001562315653281,0.391623606200707,0,26,4,false,C1P663,130.730769230769,0,26,0,0.996578255017132,false,0,C1P663,1800844,0.139345616789226
GP_CE_Cl_2,2.94166666666667,0.001449227779698,0.339943342776204,0,15,5,false,Gpal_D383_g13992,39.2666666666667,0,15,0,0.995723201174743,false,0,Gpal_D383_g13992,595758,0.292111959287532
GP_CE_Cl_3,2.75396825396825,2.95793018224693E-05,0.363112391930836,0,2,4,false,C3JXE0,867,0,2,0,0.998061913531527,false,0,C3JXE0,157854,0.700647249190938
GP_CE_Cl_2,3.59652777777778,0,0.278045954817532,0,1,5,false,C3JXE7,216,0,1,0,0.994280775819873,false,0,C3JXE7,0,0
GP_CE_Cl_2,3.30347222222222,5.56543427675332E-05,0.302711793146941,0,3,5,false,C5VUJ6,180.666666666667,0,3,0,0.994926272638277,false,0,C5VUJ6,53126,0.430855315747402
GP_CE_Cl_2,3.15069444444444,7.15330762391511E-05,0.317390346043641,0,5,4,false,C5VUJ7,161.6,0,5,0,0.995262787567303,false,0,C5VUJ7,88240,0.307662835249042
GP_CE_Cl_2,3.06458333333333,0.00040614764232,0.326308633582597,0,10,5,false,C5VUJ8,111.1,0,10,0,0.995452459618208,false,0,C5VUJ8,321772,0.189827586206897
GP_CE_Cl_2,3.225,5.64186728332906E-06,0.310077519379845,0,4,5,false,Gpal_D383_g08382,18.25,0,4,0,0.995099118942731,false,0,Gpal_D383_g08382,8252,0.345
GP_CE_Cl_2,3.68125,1.1661115411446E-05,0.271646859083192,0,2,6,false,C5VUK0,91,0,2,0,0.994094162995595,false,0,C5VUK0,6726,0.532544378698225
GP_CE_Cl_2,3.19652777777778,8.46211660108342E-06,0.312839452530958,0,2,5,false,C5VUK1,308,0,2,0,0.995161833088595,false,0,C5VUK1,14578,0.622718052738337
GP_CE_Cl_3,2.53968253968254,9.38157157083464E-05,0.39375,0,3,4,false,C6KRG6,828,0,3,0,0.998298693326318,false,0,C6KRG6,508084,0.569951757408684
GP_CE_Cl_2,3.14513888888889,0.000102271728847,0.317950982556856,0,11,4,false,C6KRG7,136.545454545455,0,11,0,0.995275024473813,false,0,C6KRG7,160150,0.260664335664336
GP_CE_Cl_3,2.54761904761905,0.000286579929978,0.392523364485981,0,7,4,false,C6KRJ1,391.285714285714,0,7,0,0.998289923704288,false,0,C6KRJ1,1012100,0.271220093318773
GP_CE_Cl_2,2.56736111111111,0.001513988551742,0.389505004057344,0,17,4,false,C6KRK7,160.941176470588,0,17,0,0.996547662750857,false,0,C6KRK7,1521610,0.171979759645794
GP_CE_Cl_2,2.32847222222222,0.003932274471283,0.429466149716672,0,48,4,false,C6KRL3,125.958333333333,0,48,0,0.997073849730788,false,0,C6KRL3,5041994,0.116674447556801
GP_CE_Cl_2,2.9625,2.15212318540504E-05,0.337552742616034,0,12,5,false,Gpal_D383_g07852,42.25,0,12,0,0.99567731277533,false,0,Gpal_D383_g07852,54464,0.338114754098361
GP_CE_Cl_2,2.91666666666667,7.37784113087378E-05,0.342857142857143,0,18,5,false,Gpal_D383_g13053,37.1111111111111,0,18,0,0.995778267254038,false,0,Gpal_D383_g13053,179728,0.259792166266986
GP_CE_Cl_2,3.05416666666667,2.74972631804502E-05,0.327421555252387,0,12,5,false,Gpal_D383_g15647,41.0833333333333,0,12,0,0.995475403817915,false,0,Gpal_D383_g15647,55720,0.342592592592593
GP_CE_Cl_2,3.0625,8.58594766130637E-06,0.326530612244898,0,8,5,false,Gpal_D383_g17678,47.25,0,8,0,0.99545704845815,false,0,Gpal_D383_g17678,27396,0.416666666666667
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,C6KRM9,212,0,1,0,0.994460056202328,false,0,C6KRM9,0,0
GP_CE_Cl_2,3.80208333333333,0,0.263013698630137,0,1,6,false,C6KRN3,92,0,1,0,0.993828010279002,false,0,C6KRN3,0,0
GP_CE_Cl_2,2.26041666666667,0.004986417669631,0.442396313364055,0,55,4,false,C6KRN7,124.472727272727,0,55,0,0.997223751835536,false,0,C6KRN7,6332546,0.110936861880258
GP_CE_Cl_2,3.33402777777778,1.00133150280029E-05,0.299937513018121,0,2,5,false,C6S3L3,244,0,2,0,0.994858969652472,false,0,C6S3L3,18194,0.613636363636364
GP_CE_Cl_2,2.25763888888889,0.005550022216,0.442940633651184,0,51,4,false,C6S3M1,127.921568627451,0,51,0,0.997229870288791,false,0,C6S3M1,6945130,0.11342410065009
GP_CE_Cl_2,2.64930555555556,0.000629478829169,0.377457404980341,0,12,4,false,C7FZS8,195.25,0,12,0,0.996367168379834,false,0,C7FZS8,888534,0.221746575342466
GP_CE_Cl_2,3.14097222222222,1.65196709846318E-05,0.318372761441521,0,2,4,false,C7FZT2,353.5,0,2,0,0.995284202153696,false,0,C7FZT2,34698,0.662593984962406
GP_CE_Cl_1,2.17446808510638,0,0.459882583170254,0,1,4,false,C7FZT3,212,0,1,0,0.994460056202328,false,0,C7FZT3,0,0
