Gpal_D383_g14999.t1	209	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	171	184	4.5E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	141	157	4.5E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	67	85	4.5E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	SMART	SM00198	SCP_3	28	184	9.8E-42	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	32	194	2.1E-22	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	CDD	cd05380	CAP_euk	30	177	3.56069E-39	T	26-06-2023	-	-		
Gpal_D383_g14999.t1	209	SUPERFAMILY	SSF55797	PR-1-like	18	189	1.57E-45	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	20	-	T	26-06-2023	-	-		
Gpal_D383_g14999.t1	209	Gene3D	G3DSA:3.40.33.10	CAP	16	208	2.6E-52	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	Pfam	PF00188	Cysteine-rich secretory protein family	35	176	1.5E-20	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14999.t1	209	PRINTS	PR00838	Venom allergen 5 signature	140	159	1.2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14999.t1	209	PRINTS	PR00838	Venom allergen 5 signature	24	40	1.2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14999.t1	209	PRINTS	PR00838	Venom allergen 5 signature	67	85	1.2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g07988.t1	220	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	35	200	5.7E-25	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	27	-	T	26-06-2023	-	-		
Gpal_D383_g07988.t1	220	SUPERFAMILY	SSF55797	PR-1-like	11	196	1.31E-48	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	SMART	SM00198	SCP_3	31	189	2.7E-45	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	Gene3D	G3DSA:3.40.33.10	CAP	24	220	3.8E-53	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00838	Venom allergen 5 signature	68	86	5.1E-07	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00838	Venom allergen 5 signature	117	132	5.1E-07	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00838	Venom allergen 5 signature	27	43	5.1E-07	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00838	Venom allergen 5 signature	146	165	5.1E-07	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g07988.t1	220	CDD	cd05380	CAP_euk	36	182	2.21641E-42	T	26-06-2023	-	-		
Gpal_D383_g07988.t1	220	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	27	-	T	26-06-2023	-	-		
Gpal_D383_g07988.t1	220	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	176	189	2.2E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	68	86	2.2E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	119	132	2.2E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	147	163	2.2E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g07988.t1	220	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	27	-	T	26-06-2023	-	-		
Gpal_D383_g07988.t1	220	Pfam	PF00188	Cysteine-rich secretory protein family	37	181	3.3E-16	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	Gene3D	G3DSA:3.40.33.10	CAP	12	171	4.2E-35	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	25	162	4.8E-16	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	149	162	1.4E-09	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	58	76	1.4E-09	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	122	138	1.4E-09	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	17	-	T	26-06-2023	-	-		
g415.t1	173	SUPERFAMILY	SSF55797	PR-1-like	1	163	1.57E-33	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	ProSitePatterns	PS01009	CRISP family signature 1.	123	133	-	T	26-06-2023	IPR018244	Allergen V5/Tpx-1-related, conserved site	GO:0005576	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	CDD	cd05380	CAP_euk	23	155	3.26019E-25	T	26-06-2023	-	-		
g415.t1	173	SMART	SM00198	SCP_3	21	162	2E-22	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g415.t1	173	Pfam	PF00188	Cysteine-rich secretory protein family	29	154	1.2E-13	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	18	-	T	26-06-2023	-	-		
Gpal_D383_g14942.t1	208	SUPERFAMILY	SSF55797	PR-1-like	17	187	1.31E-45	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	SMART	SM00198	SCP_3	27	183	1.1E-40	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	31	193	3.7E-23	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	PRINTS	PR00838	Venom allergen 5 signature	23	39	2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14942.t1	208	PRINTS	PR00838	Venom allergen 5 signature	66	84	2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14942.t1	208	PRINTS	PR00838	Venom allergen 5 signature	139	158	2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14942.t1	208	Pfam	PF00188	Cysteine-rich secretory protein family	34	175	1.2E-20	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	CDD	cd05380	CAP_euk	29	176	1.85839E-39	T	26-06-2023	-	-		
Gpal_D383_g14942.t1	208	Gene3D	G3DSA:3.40.33.10	CAP	15	207	6E-53	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	140	156	2.1E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	66	84	2.1E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14942.t1	208	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	170	183	2.1E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	18	-	T	26-06-2023	-	-		
Gpal_D383_g14945.t1	208	SUPERFAMILY	SSF55797	PR-1-like	17	187	1.31E-45	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	SMART	SM00198	SCP_3	27	183	1.1E-40	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	31	193	3.7E-23	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	PRINTS	PR00838	Venom allergen 5 signature	23	39	2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14945.t1	208	PRINTS	PR00838	Venom allergen 5 signature	66	84	2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14945.t1	208	PRINTS	PR00838	Venom allergen 5 signature	139	158	2E-11	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
Gpal_D383_g14945.t1	208	Pfam	PF00188	Cysteine-rich secretory protein family	34	175	1.2E-20	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	CDD	cd05380	CAP_euk	29	176	1.85839E-39	T	26-06-2023	-	-		
Gpal_D383_g14945.t1	208	Gene3D	G3DSA:3.40.33.10	CAP	15	207	6E-53	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	140	156	2.1E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	66	84	2.1E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
Gpal_D383_g14945.t1	208	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	170	183	2.1E-12	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g663.t1	245	PANTHER	PTHR10334	CYSTEINE-RICH SECRETORY PROTEIN-RELATED	36	204	2.8E-15	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g663.t1	245	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	21	-	T	26-06-2023	-	-		
g663.t1	245	CDD	cd05380	CAP_euk	34	192	1.54301E-29	T	26-06-2023	-	-		
g663.t1	245	Pfam	PF00188	Cysteine-rich secretory protein family	38	191	4.5E-14	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g663.t1	245	SUPERFAMILY	SSF55797	PR-1-like	10	200	9.16E-34	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g663.t1	245	Gene3D	G3DSA:3.40.33.10	CAP	22	234	1.2E-39	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g663.t1	245	PRINTS	PR00838	Venom allergen 5 signature	28	44	9.5E-06	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
g663.t1	245	PRINTS	PR00838	Venom allergen 5 signature	146	165	9.5E-06	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
g663.t1	245	PRINTS	PR00838	Venom allergen 5 signature	44	64	9.5E-06	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
g663.t1	245	SMART	SM00198	SCP_3	32	199	9.1E-24	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g384.t1	201	Pfam	PF00188	Cysteine-rich secretory protein family	31	153	1.3E-11	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g384.t1	201	SMART	SM00198	SCP_3	23	161	3.8E-09	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g384.t1	201	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	19	-	T	26-06-2023	-	-		
g384.t1	201	Gene3D	G3DSA:3.40.33.10	CAP	13	194	3.9E-34	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g384.t1	201	CDD	cd05380	CAP_euk	25	153	1.63737E-25	T	26-06-2023	-	-		
g384.t1	201	SUPERFAMILY	SSF55797	PR-1-like	11	170	2.75E-29	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g637.t1	221	Pfam	PF00188	Cysteine-rich secretory protein family	35	186	1.4E-15	T	26-06-2023	IPR014044	CAP domain	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g637.t1	221	ProSitePatterns	PS01010	CRISP family signature 2.	181	192	-	T	26-06-2023	IPR018244	Allergen V5/Tpx-1-related, conserved site	GO:0005576	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g637.t1	221	CDD	cd05380	CAP_euk	30	187	7.2181E-38	T	26-06-2023	-	-		
g637.t1	221	Gene3D	G3DSA:3.40.33.10	CAP	19	221	2E-54	T	26-06-2023	IPR035940	CAP superfamily	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g637.t1	221	SignalP_EUK	SignalP-noTM	SignalP-noTM	1	24	-	T	26-06-2023	-	-		
g637.t1	221	PRINTS	PR00838	Venom allergen 5 signature	148	167	3.1E-09	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
g637.t1	221	PRINTS	PR00838	Venom allergen 5 signature	67	85	3.1E-09	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
g637.t1	221	PRINTS	PR00838	Venom allergen 5 signature	24	40	3.1E-09	T	26-06-2023	IPR002413	Venom allergen 5-like	-	Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695
g637.t1	221	ProSitePatterns	PS01009	CRISP family signature 1.	150	160	-	T	26-06-2023	IPR018244	Allergen V5/Tpx-1-related, conserved site	GO:0005576	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g637.t1	221	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	181	194	1.4E-11	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
g637.t1	221	PRINTS	PR00837	Allergen V5/Tpx-1 family signature	67	85	1.4E-11	T	26-06-2023	IPR001283	Cysteine-rich secretory protein-related	-	Reactome: R-BTA-6798695|Reactome: R-CEL-6798695|Reactome: R-HSA-1989781|Reactome: R-HSA-6798695|Reactome: R-MMU-6798695|Reactome: R-SCE-6798695|Reactome: R-XTR-6798695
